name,dateissue,Value
????,13980906,4061.2
????,13980905,4045
????,13980904,3999.1
????,13980903,3946.5
????,13980902,3954.8
????,13980829,3950.1
????,13980828,3921.3
????,13980827,3866.2
????,13980826,3851.9
????,13980825,3935.4
????,13980822,3932.4
????,13980821,3922.2
????,13980820,3891.5
????,13980819,3869.5
????,13980818,3894.1
????,13980814,3884.5
????,13980813,3883.8
????,13980812,3914.6
????,13980811,3916.7
????,13980808,3927.6
????,13980806,3852.6
????,13980804,3783.3
????,13980801,3783.4
????,13980730,3804.9
????,13980729,3705.9
????,13980728,3732.7
????,13980724,3868.5
????,13980723,3917.4
????,13980722,4058
????,13980721,4161.8
????,13980720,4155
????,13980717,4069.6
????,13980716,4118.6
????,13980715,4211.6
????,13980714,4187.9
????,13980713,4255.1
????,13980710,4272.2
????,13980709,4293.9
????,13980708,4299.9
????,13980707,4236.5
????,13980706,4248
????,13980703,4168
????,13980702,4138.1
????,13980701,4121.1
????,13980631,4017
????,13980630,3952.9
????,13980627,3886.5
????,13980626,3990.1
????,13980625,4011.4
????,13980624,3930.1
????,13980623,3918.7
????,13980620,3884.9
????,13980617,3840.9
????,13980616,3833
????,13980613,3770.7
????,13980612,3715.5
????,13980611,3714.8
????,13980610,3776.9
????,13980609,3767
????,13980606,3710.2
????,13980605,3704.2
????,13980604,3653.3
????,13980603,3561.6
????,13980602,3589.4
????,13980530,3579.3
????,13980528,3534.5
????,13980527,3510
????,13980526,3526
????,13980523,3517.3
????,13980522,3467.3
????,13980520,3438.5
????,13980519,3433.3
????,13980516,3418.9
????,13980515,3421.8
????,13980514,3410
????,13980513,3406.8
????,13980512,3393.7
????,13980509,3374.4
????,13980508,3325.8
????,13980507,3285.7
????,13980506,3290.8
????,13980505,3306.1
????,13980502,3292
????,13980501,3270.1
????,13980431,3274.8
????,13980430,3232.6
????,13980429,3213.1
????,13980426,3206.9
????,13980425,3187.2
????,13980424,3311.3
????,13980423,3316.3
????,13980422,3256.3
????,13980419,3254.6
????,13980418,3222.4
????,13980417,3218.9
????,13980416,3201.3
????,13980415,3192.8
????,13980412,3213.5
????,13980411,3197.9
????,13980410,3185.3
????,13980409,3194.1
????,13980405,3178.4
????,13980404,3133.7
????,13980403,3103.2
????,13980402,3046
????,13980401,2966.2
????,13980329,2978.1
????,13980328,3034.1
????,13980327,3018.2
????,13980326,2985.3
????,13980325,2951.5
????,13980322,2957
????,13980321,2937.5
????,13980320,2922.8
????,13980319,2924.9
????,13980318,2896
????,13980313,2910
????,13980312,2851.1
????,13980311,2785.4
????,13980308,2800.2
????,13980307,2787.7
????,13980305,2715.8
????,13980304,2671.3
????,13980301,2671.5
????,13980231,2644.4
????,13980230,2623
????,13980229,2633.5
????,13980228,2612.6
????,13980225,2583.5
????,13980224,2588.1
????,13980223,2539.7
????,13980222,2494.2
????,13980221,2589.5
????,13980218,2605.7
????,13980217,2570.5
????,13980216,2623.3
????,13980215,2663.2
????,13980214,2665.1
????,13980211,2643.2
????,13980210,2632.3
????,13980209,2613.6
????,13980208,2568.4
????,13980207,2519.6
????,13980204,2493.4
????,13980203,2480
????,13980202,2494.6
????,13980131,2477.8
????,13980128,2420.5
????,13980127,2458
????,13980126,2496.7
????,13980125,2451.9
????,13980124,2473.1
????,13980121,2470.3
????,13980120,2430
????,13980119,2412.4
????,13980118,2410.5
????,13980117,2390.6
????,13980111,2405.3
????,13980110,2413.7
????,13980107,2358.1
????,13980106,2311.1
????,13980105,2288.2
????,13971228,2257.9
????,13971227,2206.5
????,13971226,2156.8
????,13971225,2114.8
????,13971222,2095.6
????,13971221,2090.6
????,13971220,2096.7
????,13971219,2070.1
????,13971218,2050.5
????,13971215,2064
????,13971214,2064.1
????,13971213,2090.1
????,13971212,2082
????,13971211,2099.4
????,13971208,2100.3
????,13971207,2068.3
????,13971206,2071.5
????,13971205,2052
????,13971204,2028.2
????,13971201,1990
????,13971130,1965.2
????,13971129,1947.2
????,13971128,1937.6
????,13971127,1948.7
????,13971124,1936
????,13971123,1934.7
????,13971121,1933.6
????,13971117,1934.8
????,13971116,1922.8
????,13971115,1923.6
????,13971114,1909.5
????,13971113,1940.5
????,13971110,1932
????,13971109,1914.9
????,13971108,1909.1
????,13971107,1942.2
????,13971106,1962.4
????,13971103,1980.1
????,13971102,1980.6
????,13971101,1970.9
????,13971030,1992.1
????,13971029,2003.5
????,13971026,1983.5
????,13971025,1977.8
????,13971024,1949.5
????,13971023,1933.7
????,13971022,1941.7
????,13971019,1944.6
????,13971018,1922.9
????,13971017,1909.4
????,13971016,1883.1
????,13971015,1871.6
????,13971012,1875.5
????,13971011,1882.5
????,13971010,1873.4
????,13971009,1869.2
????,13971008,1865.9
????,13971005,1836.8
????,13971004,1820.5
????,13971003,1826.7
????,13971002,1816.9
????,13971001,1780
????,13970928,1791
????,13970927,1808.6
????,13970926,1809.7
????,13970925,1826.6
????,13970924,1842.5
????,13970921,1851.2
????,13970920,1857.8
????,13970919,1857.7
????,13970918,1838.6
????,13970917,1858.3
????,13970914,1844.6
????,13970913,1829.5
????,13970912,1824.2
????,13970911,1774.3
????,13970910,1717.9
????,13970907,1777.5
????,13970906,1816.3
????,13970905,1800.7
????,13970903,1864.6
????,13970830,1907.9
????,13970829,1915
????,13970828,1910.9
????,13970827,1880.1
????,13970826,1911.6
????,13970823,1957.2
????,13970822,1993.7
????,13970821,1986.2
????,13970820,1960.8
????,13970819,1994.4
????,13970815,2025.7
????,13970814,2011.1
????,13970813,1984.6
????,13970812,2008.2
