name,dateissue,Value
????,13971030,123194
????,13971029,123476
????,13971026,122948
????,13971025,122602
????,13971024,122029
????,13971023,121803
????,13971022,121910
????,13971019,121851
????,13971018,121006
????,13971017,119757
????,13971016,118906
????,13971015,118784
????,13971012,118694
????,13971011,119317
????,13971010,118912
????,13971009,118810
????,13971008,118177
????,13971005,116543
????,13971004,115372
????,13971003,115919
????,13971002,115057
????,13971001,113184
????,13970928,114283
????,13970927,116757
????,13970926,117026
????,13970925,118960
????,13970924,121195
????,13970921,121936
????,13970920,122884
????,13970919,123306
????,13970918,123284
????,13970917,123328
????,13970914,123337
????,13970913,122321
????,13970912,122618
????,13970911,119902
????,13970910,117240
????,13970907,120392
????,13970906,123273
????,13970905,122820
????,13970903,126580
????,13970830,129960
????,13970829,130290
????,13970828,130068
????,13970827,128505
????,13970826,132855
????,13970823,135249
????,13970822,136203
????,13970821,135546
????,13970820,134323
????,13970819,137145
????,13970815,137610
????,13970814,136677
????,13970813,135805
????,13970812,136254
????,13970809,136366
????,13970807,135779
????,13970806,133776
????,13970805,132466
????,13970802,134557
????,13970801,138289
????,13970730,140512
????,13970729,142550
????,13970728,142104
????,13970725,137536
????,13970724,137666
????,13970723,136353
????,13970722,131741
????,13970721,131878
????,13970718,136674
????,13970717,136776
????,13970716,132298
????,13970715,132155
????,13970714,137383
????,13970711,138339
????,13970710,139986
????,13970709,145384
????,13970708,144098
????,13970707,137866
????,13970704,133270
????,13970703,128797
????,13970702,124317
????,13970701,121621
????,13970631,118526
????,13970627,116185
????,13970626,116821
????,13970625,115136
????,13970624,117282
????,13970621,115920
????,13970620,110790
????,13970619,108877
????,13970618,104903
????,13970617,103009
????,13970614,101317
????,13970613,101607
????,13970612,99431
????,13970611,97906.7
????,13970610,100033
????,13970607,101291
????,13970606,101080
????,13970605,104013
????,13970604,102510
????,13970603,100323
????,13970530,100804
????,13970529,100913
????,13970528,98195.9
????,13970527,96027.3
????,13970524,95269.5
????,13970523,95704.4
????,13970522,93794.5
????,13970521,94721.1
????,13970520,94025
????,13970517,95770.1
????,13970516,97105.9
????,13970515,96987.1
????,13970514,93246.9
????,13970513,90250.3
????,13970510,90363
????,13970509,88676.6
????,13970508,85389.6
????,13970507,83098.7
????,13970506,81195.8
????,13970505,78956.1
????,13970504,78956.1
????,13970503,78956.1
????,13970502,78492.8
????,13970501,78630.6
????,13970431,78499
????,13970430,77987.6
????,13970427,77791.1
????,13970426,77906.3
????,13970425,78305.5
????,13970424,78348.2
????,13970423,79126.1
????,13970420,80032.8
????,13970419,81329.9
????,13970417,81377.7
????,13970416,81509.2
????,13970413,82608.6
????,13970412,82493.5
????,13970411,80490.9
????,13970410,79447.3
????,13970409,81657
????,13970406,81654.5
????,13970405,83235.1
????,13970404,84680.7
????,13970403,82383.8
????,13970402,79951.2
????,13970330,79606
????,13970329,77770.6
????,13970328,75868.4
????,13970327,74107
????,13970323,71605.6
????,13970322,69490.2
????,13970321,68932.9
????,13970320,69015.6
????,13970319,69232
????,13970313,69144.6
????,13970312,69082.1
????,13970309,68680.3
????,13970308,68413.3
????,13970307,68392.3
????,13970306,68389.2
????,13970305,68431
????,13970302,67971.7
????,13970301,67773.3
????,13970231,67823.9
????,13970230,67762.5
????,13970229,67741.8
????,13970226,67614.4
????,13970225,67606.6
????,13970224,67447.5
????,13970223,66994.8
????,13970222,66838.5
????,13970219,66697.3
????,13970218,66640.9
????,13970217,66257.3
????,13970216,65963
????,13970215,66135.1
????,13970211,66464.7
????,13970210,66476.1
????,13970209,66712.1
????,13970208,66941.2
????,13970205,67295.9
????,13970204,67060.9
????,13970203,66808.2
????,13970202,66888.7
????,13970201,67415.2
????,13970129,67626.8
????,13970128,67563.7
????,13970127,67419.4
????,13970126,67844.1
????,13970122,68069.1
????,13970121,68461.8
????,13970120,68804.6
????,13970119,68115.1
????,13970118,68445.7
????,13970115,68732.5
????,13970114,68695.3
????,13970108,68558.2
????,13970107,68224.8
????,13970106,68207
????,13970105,68206.2
????,13961228,68124.2
????,13961227,67670
????,13961226,67458.3
????,13961223,67433.7
????,13961222,68343.1
????,13961221,68175.9
????,13961220,68019.3
????,13961219,68494.4
????,13961216,68709
